compound_id,status,pdbqt_size,note
DEC_4233,skipped,0,
DEC_4736,skipped,0,
DEC_3530,skipped,0,
DEC_2561,skipped,0,
DEC_1188,skipped,0,
DEC_4149,skipped,0,
DEC_4553,skipped,0,
DEC_2069,skipped,0,
DEC_2855,skipped,0,
DEC_4333,skipped,0,
DEC_4666,skipped,0,
DEC_2768,skipped,0,
DEC_1424,skipped,0,
DEC_3503,skipped,0,
DEC_3041,skipped,0,
DEC_0529,skipped,0,
DEC_3036,filtered,0,Aliphatic_long_chain
DEC_0033,skipped,0,
DEC_2224,filtered,0,phthalimide
DEC_4244,skipped,0,
DEC_1384,skipped,0,
DEC_1401,skipped,0,
DEC_2543,skipped,0,
DEC_0867,skipped,0,
DEC_0176,skipped,0,
DEC_3787,skipped,0,
DEC_0043,skipped,0,
DEC_3901,skipped,0,
DEC_3557,skipped,0,
DEC_2389,skipped,0,
DEC_4012,skipped,0,
DEC_4018,skipped,0,
DEC_0556,skipped,0,
DEC_2683,skipped,0,
DEC_2002,skipped,0,
DEC_4218,skipped,0,
DEC_1564,skipped,0,
DEC_2512,skipped,0,
DEC_2650,filtered,0,aldehyde
DEC_0208,skipped,0,
DEC_0135,skipped,0,
DEC_3458,skipped,0,
DEC_3644,skipped,0,
DEC_1682,skipped,0,
DEC_2810,skipped,0,
DEC_1345,skipped,0,
DEC_3156,skipped,0,
DEC_1732,filtered,0,phthalimide
DEC_1340,skipped,0,
DEC_1719,skipped,0,
DEC_0583,skipped,0,
DEC_1646,skipped,0,
DEC_2992,skipped,0,
DEC_4390,skipped,0,
DEC_1156,skipped,0,
DEC_1111,skipped,0,
DEC_3423,filtered,0,2-halo_pyridine
DEC_4380,skipped,0,
DEC_0228,skipped,0,
DEC_3832,skipped,0,
DEC_3953,skipped,0,
DEC_1104,skipped,0,
DEC_2135,skipped,0,
DEC_0640,skipped,0,
DEC_3097,filtered,0,thiol_2
DEC_3170,filtered,0,Aliphatic_long_chain
DEC_4122,skipped,0,
DEC_1639,skipped,0,
DEC_0239,skipped,0,
DEC_4288,skipped,0,
DEC_2027,filtered,0,Aliphatic_long_chain
DEC_3744,skipped,0,
DEC_4679,skipped,0,
DEC_4403,skipped,0,
DEC_4581,skipped,0,
DEC_3336,skipped,0,
DEC_2997,skipped,0,
DEC_3437,filtered,0,amino_acridine_A(46)
DEC_1539,skipped,0,
DEC_1690,filtered,0,alkyl_halide
DEC_1408,skipped,0,
DEC_0410,skipped,0,
DEC_3255,skipped,0,
DEC_3784,skipped,0,
DEC_2586,skipped,0,
DEC_2830,skipped,0,
DEC_3841,skipped,0,
DEC_1072,skipped,0,
DEC_0683,skipped,0,
DEC_2550,skipped,0,
DEC_0050,skipped,0,
DEC_0938,skipped,0,
DEC_4411,skipped,0,
DEC_2125,skipped,0,
DEC_4314,skipped,0,
DEC_2012,filtered,0,N_oxide
DEC_2984,filtered,0,hydantoin
DEC_4469,skipped,0,
DEC_0072,skipped,0,
DEC_2898,skipped,0,
DEC_0080,skipped,0,
DEC_0726,skipped,0,
DEC_3714,skipped,0,
DEC_3788,skipped,0,
DEC_1775,skipped,0,
DEC_3524,skipped,0,
DEC_4590,skipped,0,
DEC_0647,skipped,0,
DEC_2488,skipped,0,
DEC_1861,filtered,0,isolated_alkene
DEC_2749,skipped,0,
DEC_1804,filtered,0,Aliphatic_long_chain
DEC_2705,skipped,0,
DEC_3701,skipped,0,
DEC_3264,filtered,0,Aliphatic_long_chain
DEC_3763,skipped,0,
DEC_2137,skipped,0,
DEC_3623,skipped,0,
DEC_0082,skipped,0,
DEC_0447,skipped,0,
DEC_3821,skipped,0,
DEC_2284,skipped,0,
DEC_3289,skipped,0,
DEC_3609,skipped,0,
DEC_2592,skipped,0,
DEC_0888,skipped,0,
DEC_1313,skipped,0,
DEC_0177,skipped,0,
DEC_4374,skipped,0,
ACT_067,skipped,0,
DEC_0939,skipped,0,
DEC_1430,skipped,0,
DEC_1485,skipped,0,
DEC_2504,skipped,0,
DEC_4426,skipped,0,
DEC_3957,skipped,0,
DEC_1500,skipped,0,
DEC_4127,skipped,0,
DEC_2170,filtered,0,nitro_group
DEC_3501,skipped,0,
DEC_3062,skipped,0,
DEC_2129,skipped,0,
DEC_3406,skipped,0,
DEC_0178,skipped,0,
DEC_1378,skipped,0,
DEC_2045,filtered,0,amino_acridine_A(46)
DEC_0251,skipped,0,
DEC_2638,skipped,0,
DEC_4405,skipped,0,
DEC_4767,skipped,0,
DEC_1607,skipped,0,
DEC_2238,skipped,0,
DEC_0886,skipped,0,
DEC_1346,skipped,0,
DEC_2419,filtered,0,heavy_metal
ACT_007,skipped,0,
DEC_3349,skipped,0,
DEC_1094,skipped,0,
DEC_0489,skipped,0,
DEC_0891,skipped,0,
DEC_2256,skipped,0,
DEC_2011,filtered,0,N_oxide
DEC_2489,skipped,0,
ACT_068,skipped,0,
DEC_2096,skipped,0,
DEC_4644,skipped,0,
DEC_1948,filtered,0,indol_3yl_alk(461)
DEC_4003,skipped,0,
DEC_4589,skipped,0,
DEC_1773,skipped,0,
DEC_2452,skipped,0,
DEC_3668,skipped,0,
DEC_3940,skipped,0,
DEC_0877,skipped,0,
DEC_0096,skipped,0,
DEC_4517,skipped,0,
DEC_1134,skipped,0,
DEC_0874,skipped,0,
DEC_3944,skipped,0,
DEC_0356,skipped,0,
DEC_4213,skipped,0,
DEC_2062,filtered,0,Aliphatic_long_chain
DEC_3893,skipped,0,
DEC_4080,skipped,0,
DEC_0513,skipped,0,
DEC_0784,skipped,0,
DEC_3100,filtered,0,Michael_acceptor_1
ACT_078,skipped,0,
DEC_0225,skipped,0,
DEC_4032,skipped,0,
DEC_2421,skipped,0,
DEC_1738,filtered,0,aniline
DEC_2911,skipped,0,
DEC_4092,skipped,0,
DEC_4384,skipped,0,
DEC_2752,skipped,0,
DEC_1836,skipped,0,
DEC_3054,filtered,0,Michael_acceptor_1
DEC_0057,skipped,0,
DEC_2949,skipped,0,
DEC_0499,skipped,0,
DEC_1274,skipped,0,
DEC_4136,skipped,0,
DEC_2828,skipped,0,
DEC_3491,skipped,0,
DEC_1206,skipped,0,
DEC_4082,skipped,0,
DEC_0820,skipped,0,
DEC_3712,skipped,0,
DEC_3214,filtered,0,cumarine
DEC_3982,skipped,0,
DEC_0866,skipped,0,
DEC_1432,skipped,0,
DEC_1957,filtered,0,Sulfonic_acid_2
DEC_1524,skipped,0,
DEC_0119,skipped,0,
DEC_3493,skipped,0,
DEC_0010,skipped,0,
DEC_3108,filtered,0,azo_A(324)
DEC_1748,filtered,0,aniline
DEC_0810,skipped,0,
DEC_3238,filtered,0,iodine
DEC_4766,skipped,0,
DEC_0504,skipped,0,
DEC_3398,skipped,0,
DEC_4315,skipped,0,
DEC_1018,skipped,0,
DEC_4507,skipped,0,
DEC_0244,skipped,0,
DEC_2917,skipped,0,
DEC_4250,skipped,0,
DEC_2014,filtered,0,Aliphatic_long_chain
DEC_2814,skipped,0,
DEC_4066,skipped,0,
DEC_4275,skipped,0,
DEC_1421,skipped,0,
DEC_4121,skipped,0,
DEC_2527,skipped,0,
DEC_0114,skipped,0,
DEC_3665,skipped,0,
DEC_4622,skipped,0,
DEC_4083,skipped,0,
DEC_0718,skipped,0,
DEC_0564,skipped,0,
DEC_1615,filtered,0,catechol_A(92)
DEC_2061,skipped,0,
DEC_4101,skipped,0,
DEC_1465,skipped,0,
DEC_1055,skipped,0,
DEC_3059,skipped,0,
DEC_4595,skipped,0,
DEC_4527,skipped,0,
DEC_3973,skipped,0,
DEC_1407,skipped,0,
DEC_3110,filtered,0,alkyl_halide
DEC_1822,skipped,0,
DEC_1168,skipped,0,
DEC_4096,skipped,0,
DEC_4713,skipped,0,
DEC_0859,skipped,0,
DEC_3225,skipped,0,
DEC_1068,skipped,0,
DEC_4392,skipped,0,
DEC_1720,filtered,0,phthalimide
DEC_0873,skipped,0,
DEC_2848,skipped,0,
DEC_3562,skipped,0,
DEC_1393,skipped,0,
DEC_3647,skipped,0,
DEC_3803,skipped,0,
DEC_4296,skipped,0,
DEC_3295,filtered,0,Aliphatic_long_chain
DEC_0579,skipped,0,
DEC_3805,skipped,0,
DEC_3761,skipped,0,
DEC_0641,skipped,0,
DEC_0565,skipped,0,
DEC_0532,skipped,0,
DEC_1444,skipped,0,
DEC_4554,skipped,0,
DEC_3904,skipped,0,
DEC_3137,skipped,0,
DEC_1280,skipped,0,
DEC_3211,filtered,0,cumarine
DEC_3057,skipped,0,
DEC_2965,filtered,0,Aliphatic_long_chain
DEC_2926,skipped,0,
DEC_2111,skipped,0,
DEC_3839,skipped,0,
DEC_4545,skipped,0,
DEC_3651,skipped,0,
DEC_0217,skipped,0,
DEC_4269,skipped,0,
DEC_4473,skipped,0,
DEC_0828,skipped,0,
DEC_0687,skipped,0,
DEC_1892,filtered,0,2-halo_pyridine
DEC_1300,skipped,0,
DEC_0778,skipped,0,
DEC_3256,skipped,0,
DEC_3252,skipped,0,
DEC_3477,skipped,0,
ACT_075,skipped,0,
DEC_3134,skipped,0,
DEC_1983,filtered,0,Aliphatic_long_chain
DEC_1635,skipped,0,
DEC_3851,skipped,0,
DEC_3819,skipped,0,
DEC_0283,skipped,0,
DEC_2057,filtered,0,nitro_group
DEC_2708,skipped,0,
DEC_3043,skipped,0,
DEC_3254,filtered,0,triple_bond
DEC_4757,skipped,0,
DEC_0424,skipped,0,
DEC_3438,filtered,0,triple_bond
DEC_3384,filtered,0,Aliphatic_long_chain
DEC_1443,skipped,0,
DEC_2190,skipped,0,
DEC_4523,skipped,0,
DEC_3222,skipped,0,
DEC_2804,skipped,0,
DEC_2338,filtered,0,imine_1
DEC_0429,skipped,0,
DEC_1506,skipped,0,
DEC_4378,skipped,0,
DEC_3899,skipped,0,
DEC_2588,skipped,0,
DEC_3454,skipped,0,
DEC_1333,skipped,0,
DEC_0480,skipped,0,
DEC_4618,skipped,0,
DEC_2287,filtered,0,thioester
DEC_0234,skipped,0,
DEC_3954,skipped,0,
DEC_0516,skipped,0,
DEC_2369,filtered,0,hydroxamic_acid
DEC_3284,filtered,0,Aliphatic_long_chain
DEC_2865,skipped,0,
DEC_0933,skipped,0,
DEC_1064,skipped,0,
DEC_1484,skipped,0,
DEC_2679,skipped,0,
DEC_2186,filtered,0,Aliphatic_long_chain
DEC_0288,skipped,0,
DEC_3303,skipped,0,
DEC_4613,skipped,0,
DEC_1271,skipped,0,
DEC_2552,skipped,0,
DEC_4097,skipped,0,
DEC_4167,skipped,0,
DEC_2349,skipped,0,
DEC_2681,skipped,0,
DEC_1286,skipped,0,
DEC_1575,skipped,0,
DEC_1487,skipped,0,
DEC_3835,skipped,0,
DEC_1428,skipped,0,
DEC_1391,failed,0,"meeko: RDKit molecule has 2 fragments. Must have 1.
"
DEC_0551,skipped,0,
DEC_2398,skipped,0,
DEC_2042,filtered,0,azo_A(324)
DEC_3126,skipped,0,
DEC_4703,skipped,0,
DEC_1694,skipped,0,
DEC_2799,skipped,0,
DEC_0915,skipped,0,
DEC_4246,skipped,0,
DEC_0607,skipped,0,
DEC_2547,skipped,0,
DEC_4206,skipped,0,
DEC_0246,skipped,0,
DEC_2826,skipped,0,
DEC_1307,skipped,0,
DEC_0324,skipped,0,
DEC_1746,filtered,0,aniline
DEC_0154,skipped,0,
DEC_4549,skipped,0,
DEC_1954,filtered,0,beta-keto/anhydride
DEC_1849,skipped,0,
DEC_4466,skipped,0,
DEC_1217,skipped,0,
DEC_0672,skipped,0,
DEC_2570,skipped,0,
DEC_2242,skipped,0,
DEC_1743,skipped,0,
DEC_0069,skipped,0,
DEC_3632,skipped,0,
DEC_3641,skipped,0,
DEC_2278,filtered,0,iodine
DEC_1796,skipped,0,
DEC_1475,skipped,0,
DEC_1977,skipped,0,
DEC_2334,skipped,0,
DEC_3755,skipped,0,
DEC_3554,skipped,0,
DEC_4147,skipped,0,
DEC_0215,skipped,0,
DEC_1076,skipped,0,
DEC_4067,skipped,0,
DEC_0134,skipped,0,
DEC_0055,skipped,0,
DEC_3395,skipped,0,
DEC_1792,filtered,0,nitro_group
DEC_1172,skipped,0,
DEC_0204,skipped,0,
DEC_3287,skipped,0,
DEC_1342,skipped,0,
DEC_0131,skipped,0,
DEC_4343,skipped,0,
DEC_1026,skipped,0,
DEC_1141,skipped,0,
DEC_2487,skipped,0,
DEC_3968,skipped,0,
DEC_4267,skipped,0,
DEC_0180,skipped,0,
DEC_1702,filtered,0,Aliphatic_long_chain
DEC_0519,skipped,0,
DEC_1195,skipped,0,
DEC_4773,skipped,0,
DEC_4436,skipped,0,
DEC_2459,skipped,0,
DEC_4327,skipped,0,
DEC_2534,skipped,0,
DEC_3449,skipped,0,
DEC_2690,skipped,0,
DEC_1739,filtered,0,aniline
DEC_3636,skipped,0,
DEC_3909,skipped,0,
DEC_2210,filtered,0,imine_1
DEC_3218,filtered,0,cumarine
DEC_1801,filtered,0,Sulfonic_acid_2
DEC_1924,skipped,0,
DEC_2473,skipped,0,
DEC_3066,skipped,0,
DEC_0626,skipped,0,
DEC_3567,skipped,0,
DEC_2585,skipped,0,
DEC_3010,filtered,0,beta-keto/anhydride
DEC_4721,skipped,0,
DEC_0527,filtered,0,beta-keto/anhydride
DEC_2368,filtered,0,Aliphatic_long_chain
DEC_0611,skipped,0,
DEC_0709,skipped,0,
DEC_0949,skipped,0,
DEC_0500,skipped,0,
DEC_0322,skipped,0,
DEC_3479,skipped,0,
DEC_3436,filtered,0,Michael_acceptor_1
DEC_2544,skipped,0,
DEC_2880,skipped,0,
DEC_1339,skipped,0,
DEC_1332,skipped,0,
DEC_3080,filtered,0,alkyl_halide
DEC_4572,skipped,0,
DEC_1989,filtered,0,phthalimide
DEC_3356,skipped,0,
DEC_0368,skipped,0,
DEC_4254,skipped,0,
DEC_1991,filtered,0,phosphor
DEC_0213,skipped,0,
DEC_0589,skipped,0,
DEC_3092,filtered,0,nitro_group
DEC_1265,skipped,0,
DEC_3393,skipped,0,
DEC_4323,skipped,0,
DEC_3478,skipped,0,
DEC_1171,skipped,0,
DEC_3645,skipped,0,
DEC_0223,skipped,0,
DEC_2047,skipped,0,
DEC_3941,skipped,0,
DEC_2313,filtered,0,Aliphatic_long_chain
DEC_1685,failed,0,"meeko: RDKit molecule has 2 fragments. Must have 1.
"
DEC_0897,skipped,0,
DEC_0334,skipped,0,
DEC_1689,filtered,0,amino_acridine_A(46)
DEC_3935,skipped,0,
DEC_3399,skipped,0,
DEC_2725,skipped,0,
DEC_1785,filtered,0,phthalimide
DEC_2432,skipped,0,
DEC_0604,skipped,0,
DEC_1231,skipped,0,
ACT_086,skipped,0,
DEC_1560,skipped,0,
DEC_3569,skipped,0,
DEC_3176,skipped,0,
DEC_1611,skipped,0,
DEC_2523,skipped,0,
DEC_4132,skipped,0,
DEC_1557,skipped,0,
DEC_2249,filtered,0,nitro_group
DEC_1659,filtered,0,mannich_A(296)
DEC_2259,filtered,0,anil_no_alk(40)
DEC_4033,skipped,0,
DEC_0219,skipped,0,
DEC_1784,skipped,0,
DEC_4483,skipped,0,
DEC_1687,filtered,0,hydantoin
DEC_0074,skipped,0,
DEC_2940,filtered,0,diketo_group
DEC_1527,skipped,0,
DEC_4427,skipped,0,
DEC_4693,skipped,0,
DEC_2637,skipped,0,
DEC_2189,filtered,0,isolated_alkene
DEC_1950,filtered,0,isolated_alkene
DEC_3626,skipped,0,
DEC_4105,skipped,0,
DEC_2082,skipped,0,
DEC_4363,skipped,0,
DEC_0430,skipped,0,
DEC_3590,skipped,0,
DEC_4748,skipped,0,
DEC_4607,skipped,0,
DEC_1938,skipped,0,
DEC_3184,skipped,0,
DEC_0392,skipped,0,
DEC_3528,skipped,0,
DEC_1086,skipped,0,
DEC_0947,skipped,0,
DEC_3031,skipped,0,
DEC_4199,skipped,0,
DEC_3539,skipped,0,
DEC_0766,skipped,0,
DEC_1135,skipped,0,
DEC_4746,skipped,0,
ACT_032,skipped,0,
DEC_0125,skipped,0,
DEC_2355,filtered,0,Michael_acceptor_1
DEC_1519,skipped,0,
DEC_0804,skipped,0,
DEC_0087,skipped,0,
DEC_1164,skipped,0,
DEC_4439,skipped,0,
DEC_2059,filtered,0,iodine
DEC_4586,skipped,0,
DEC_2330,filtered,0,Aliphatic_long_chain
DEC_4562,skipped,0,
DEC_2678,skipped,0,
DEC_1061,skipped,0,
DEC_0355,skipped,0,
DEC_1661,filtered,0,thiaz_ene_A(128)
DEC_4070,skipped,0,
DEC_0367,skipped,0,
DEC_1999,filtered,0,charged_oxygen_or_sulfur_atoms
DEC_2993,skipped,0,
DEC_0783,skipped,0,
DEC_1019,skipped,0,
DEC_1597,skipped,0,
DEC_3910,skipped,0,
DEC_4212,skipped,0,
DEC_4173,skipped,0,
DEC_1637,skipped,0,
DEC_2612,skipped,0,
DEC_1715,skipped,0,
DEC_1015,skipped,0,
DEC_0235,skipped,0,
DEC_2661,skipped,0,
DEC_4407,skipped,0,
DEC_2431,filtered,0,imine_1
DEC_2991,filtered,0,imine_1
DEC_4320,skipped,0,
DEC_0538,skipped,0,
DEC_0116,skipped,0,
DEC_0248,skipped,0,
DEC_2343,skipped,0,
DEC_4321,skipped,0,
DEC_3082,filtered,0,alkyl_halide
DEC_4286,skipped,0,
DEC_2856,skipped,0,
DEC_1177,skipped,0,
DEC_1416,skipped,0,
DEC_0545,skipped,0,
DEC_1297,skipped,0,
DEC_4207,skipped,0,
DEC_1620,skipped,0,
DEC_1441,skipped,0,
DEC_0782,skipped,0,
DEC_4476,skipped,0,
DEC_3852,skipped,0,
DEC_3813,skipped,0,
DEC_0026,skipped,0,
DEC_3663,skipped,0,
DEC_4166,skipped,0,
DEC_4593,skipped,0,
DEC_3848,skipped,0,
DEC_1542,skipped,0,
DEC_2593,skipped,0,
DEC_2220,skipped,0,
DEC_4551,skipped,0,
DEC_3965,skipped,0,
ACT_026,skipped,0,
DEC_1338,skipped,0,
DEC_1292,skipped,0,
DEC_3603,skipped,0,
DEC_3023,filtered,0,triple_bond
DEC_2779,skipped,0,
DEC_3866,skipped,0,
DEC_0639,skipped,0,
DEC_3719,skipped,0,
DEC_0996,skipped,0,
DEC_2741,skipped,0,
DEC_2595,skipped,0,
DEC_2395,filtered,0,diketo_group
DEC_0008,skipped,0,
DEC_2181,filtered,0,Aliphatic_long_chain
DEC_2533,skipped,0,
DEC_3747,skipped,0,
DEC_2414,filtered,0,diketo_group
DEC_2447,skipped,0,
DEC_3253,skipped,0,
DEC_3614,skipped,0,
DEC_2198,skipped,0,
DEC_1658,filtered,0,alkyl_halide
DEC_3207,filtered,0,Aliphatic_long_chain
DEC_0827,skipped,0,
DEC_2252,filtered,0,triple_bond
DEC_1042,skipped,0,
DEC_3024,skipped,0,
DEC_0371,skipped,0,
DEC_1406,filtered,0,imine_1
DEC_3308,filtered,0,Sulfonic_acid_2
DEC_1335,skipped,0,
DEC_3536,skipped,0,
DEC_0819,skipped,0,
DEC_1876,filtered,0,indol_3yl_alk(461)
DEC_4386,skipped,0,
DEC_0534,skipped,0,
DEC_4645,skipped,0,
DEC_1979,skipped,0,
DEC_2268,filtered,0,acyclic_C=C-O
DEC_0325,skipped,0,
DEC_4295,skipped,0,
DEC_1180,skipped,0,
DEC_2360,skipped,0,
DEC_3677,skipped,0,
DEC_4179,skipped,0,
DEC_2854,skipped,0,
DEC_1633,skipped,0,
DEC_2974,skipped,0,
DEC_2626,skipped,0,
DEC_1349,skipped,0,
DEC_3804,skipped,0,
DEC_4118,skipped,0,
DEC_3952,skipped,0,
DEC_3948,skipped,0,
DEC_3305,filtered,0,imine_1
DEC_2201,filtered,0,nitro_group
DEC_2303,filtered,0,Aliphatic_long_chain
DEC_0146,skipped,0,
DEC_4755,skipped,0,
DEC_3429,filtered,0,2-halo_pyridine
DEC_3226,filtered,0,ene_five_het_B(90)
DEC_1427,skipped,0,
DEC_2927,filtered,0,catechol
DEC_2950,skipped,0,
DEC_0296,skipped,0,
DEC_1669,filtered,0,imine_1
DEC_3883,skipped,0,
DEC_0250,skipped,0,
DEC_4511,skipped,0,
DEC_3958,skipped,0,
DEC_0175,skipped,0,
DEC_1843,skipped,0,
DEC_2714,skipped,0,
DEC_0526,filtered,0,beta-keto/anhydride
DEC_1434,skipped,0,
DEC_4733,skipped,0,
DEC_2625,skipped,0,
DEC_3329,skipped,0,
DEC_1649,filtered,0,imine_1
DEC_1181,skipped,0,
DEC_0290,skipped,0,
DEC_4718,skipped,0,
DEC_1604,skipped,0,
DEC_4195,skipped,0,
DEC_1758,filtered,0,aldehyde
DEC_3290,skipped,0,
DEC_1289,skipped,0,
DEC_4249,skipped,0,
DEC_0836,skipped,0,
DEC_1750,filtered,0,aldehyde
DEC_1662,filtered,0,Michael_acceptor_1
DEC_0781,skipped,0,
DEC_4719,skipped,0,
DEC_2159,skipped,0,
DEC_3050,skipped,0,
DEC_2567,skipped,0,
DEC_3769,skipped,0,
DEC_4515,skipped,0,
DEC_2775,skipped,0,
DEC_3149,filtered,0,isolated_alkene
DEC_3476,skipped,0,
DEC_1663,filtered,0,heavy_metal
DEC_2380,filtered,0,phthalimide
DEC_1971,skipped,0,
DEC_4270,skipped,0,
DEC_4313,skipped,0,
DEC_2074,skipped,0,
DEC_4241,skipped,0,
DEC_3540,skipped,0,
DEC_4410,skipped,0,
DEC_2817,skipped,0,
DEC_2147,skipped,0,
DEC_3964,skipped,0,
DEC_2494,skipped,0,
DEC_2458,skipped,0,
DEC_1027,skipped,0,
DEC_0417,skipped,0,
DEC_0170,skipped,0,
DEC_0508,skipped,0,
DEC_4004,skipped,0,
DEC_1220,skipped,0,
DEC_0231,skipped,0,
DEC_0202,skipped,0,
DEC_3781,skipped,0,
DEC_2818,skipped,0,
DEC_1909,filtered,0,Three-membered_heterocycle
DEC_0343,skipped,0,
DEC_2711,skipped,0,
DEC_4478,skipped,0,
DEC_1546,skipped,0,
DEC_3371,skipped,0,
DEC_4629,skipped,0,
DEC_0150,skipped,0,
DEC_0028,skipped,0,
DEC_2536,skipped,0,
DEC_4700,skipped,0,
DEC_4261,skipped,0,
DEC_2036,skipped,0,
DEC_2599,skipped,0,
DEC_3109,filtered,0,anil_di_alk_D(198)
DEC_2879,skipped,0,
DEC_0078,skipped,0,
DEC_4009,skipped,0,
DEC_0808,skipped,0,
DEC_1964,filtered,0,Aliphatic_long_chain
DEC_1752,filtered,0,aldehyde
DEC_4078,skipped,0,
DEC_2332,skipped,0,
DEC_2003,filtered,0,het-C-het_not_in_ring
DEC_1383,skipped,0,
DEC_3087,filtered,0,Aliphatic_long_chain
DEC_4200,skipped,0,
DEC_1851,filtered,0,alkyl_halide
DEC_4769,skipped,0,
DEC_2955,filtered,0,Aliphatic_long_chain
DEC_4509,skipped,0,
DEC_4109,skipped,0,
DEC_1625,skipped,0,
DEC_2939,filtered,0,diketo_group
DEC_0420,skipped,0,
DEC_0115,skipped,0,
DEC_0987,skipped,0,
DEC_0614,skipped,0,
DEC_4464,skipped,0,
DEC_1227,skipped,0,
DEC_2312,filtered,0,Aliphatic_long_chain
DEC_0875,skipped,0,
DEC_3130,filtered,0,Aliphatic_long_chain
DEC_3845,skipped,0,
DEC_1368,skipped,0,
ACT_061,skipped,0,
DEC_0440,skipped,0,
DEC_3991,skipped,0,
DEC_2608,skipped,0,
DEC_0351,skipped,0,
DEC_0615,skipped,0,
DEC_3171,filtered,0,phosphor
DEC_4104,skipped,0,
DEC_3499,skipped,0,
DEC_0433,skipped,0,
DEC_3858,skipped,0,
DEC_3417,filtered,0,N_oxide
DEC_1036,skipped,0,
ACT_012,skipped,0,
DEC_2342,skipped,0,
DEC_3602,skipped,0,
DEC_0505,skipped,0,
DEC_3072,filtered,0,Aliphatic_long_chain
DEC_4397,skipped,0,
DEC_0855,skipped,0,
DEC_3231,skipped,0,
DEC_0785,skipped,0,
DEC_4732,skipped,0,
DEC_4461,skipped,0,
DEC_2171,filtered,0,thiaz_ene_A(128)
DEC_3035,filtered,0,mannich_A(296)
DEC_4255,skipped,0,
DEC_0182,skipped,0,
DEC_4381,skipped,0,
DEC_2213,filtered,0,beta-keto/anhydride
DEC_3124,filtered,0,nitro_group
DEC_0416,skipped,0,
DEC_0898,skipped,0,
DEC_1267,skipped,0,
DEC_3123,skipped,0,
DEC_0108,skipped,0,
ACT_088,skipped,0,
DEC_2346,skipped,0,
DEC_4621,skipped,0,
DEC_2529,skipped,0,
DEC_0769,skipped,0,
DEC_2615,skipped,0,
DEC_4727,skipped,0,
DEC_3547,skipped,0,
DEC_3276,skipped,0,
DEC_3374,filtered,0,Aliphatic_long_chain
DEC_0401,skipped,0,
DEC_0678,skipped,0,
DEC_1031,skipped,0,
DEC_1531,skipped,0,
DEC_0149,skipped,0,
DEC_4084,skipped,0,
DEC_2542,skipped,0,
DEC_4002,skipped,0,
DEC_1405,skipped,0,
DEC_4451,skipped,0,
DEC_0307,skipped,0,
DEC_1386,skipped,0,
DEC_4456,skipped,0,
DEC_0868,skipped,0,
DEC_1722,skipped,0,
DEC_1717,skipped,0,
DEC_0790,skipped,0,
DEC_1418,skipped,0,
DEC_3666,skipped,0,
DEC_0035,skipped,0,
DEC_1046,skipped,0,
DEC_3884,skipped,0,
DEC_2422,skipped,0,
DEC_1905,filtered,0,Aliphatic_long_chain
DEC_3315,filtered,0,stilbene
DEC_0306,skipped,0,
DEC_2583,skipped,0,
DEC_3843,skipped,0,
DEC_3768,skipped,0,
DEC_2877,skipped,0,
DEC_2941,filtered,0,acyl_hydrazine
DEC_2306,skipped,0,
DEC_4714,skipped,0,
DEC_4152,skipped,0,
DEC_2753,skipped,0,
DEC_2944,filtered,0,Sulfonic_acid_2
DEC_2647,skipped,0,
DEC_1420,skipped,0,
DEC_1759,filtered,0,aldehyde
DEC_1492,skipped,0,
DEC_0456,skipped,0,
DEC_2102,filtered,0,isolated_alkene
DEC_3739,skipped,0,
DEC_0299,skipped,0,
DEC_0376,skipped,0,
DEC_1918,skipped,0,
DEC_1147,skipped,0,
DEC_0053,skipped,0,
DEC_0086,skipped,0,
DEC_0473,skipped,0,
DEC_0378,skipped,0,
DEC_3955,skipped,0,
DEC_2560,skipped,0,
DEC_3662,skipped,0,
DEC_2772,skipped,0,
DEC_1802,skipped,0,
DEC_3275,skipped,0,
DEC_2503,skipped,0,
DEC_0159,skipped,0,
DEC_2553,skipped,0,
DEC_0807,skipped,0,
DEC_2399,skipped,0,
DEC_1244,skipped,0,
DEC_2200,filtered,0,nitro_group
DEC_3522,skipped,0,
DEC_2438,filtered,0,Thiocarbonyl_group
DEC_0003,filtered,0,beta-keto/anhydride
DEC_1832,skipped,0,
DEC_0858,skipped,0,
DEC_4210,skipped,0,
DEC_4566,skipped,0,
DEC_1422,skipped,0,
DEC_2516,skipped,0,
DEC_3269,skipped,0,
DEC_1461,skipped,0,
DEC_2295,filtered,0,amino_acridine_A(46)
DEC_0974,skipped,0,
DEC_3979,skipped,0,
DEC_2968,skipped,0,
DEC_4139,skipped,0,
DEC_1410,skipped,0,
DEC_3936,skipped,0,
DEC_0407,skipped,0,
DEC_2098,filtered,0,Aliphatic_long_chain
DEC_4580,skipped,0,
ACT_058,skipped,0,
DEC_1517,skipped,0,
DEC_3139,skipped,0,
DEC_3595,skipped,0,
DEC_3584,skipped,0,
DEC_4385,skipped,0,
DEC_3680,skipped,0,
DEC_3365,skipped,0,
DEC_1528,skipped,0,
DEC_3754,skipped,0,
DEC_2867,skipped,0,
DEC_2671,skipped,0,
DEC_3424,filtered,0,2-halo_pyridine
DEC_0825,skipped,0,
DEC_2990,skipped,0,
DEC_0477,skipped,0,
DEC_0209,skipped,0,
DEC_1819,filtered,0,aniline
DEC_0372,skipped,0,
DEC_3195,skipped,0,
DEC_1288,skipped,0,
DEC_3466,skipped,0,
